maker_id,maker,model,product_id,group_id,group,field_id,field,priority,current_source,current_pages,reason,suggested_source,hypothesis
mitsubishi,三菱電機,MR-MZ54M,mitsubishi-mrmz54m,refrigeration,4. 冷蔵機能,door-pocket,ドアポケット,低,MITSUBISHI 冷蔵庫総合カタログ 2025-05,5–6・公式仕様ページ,確認済み一次資料に型番単位の明記なし,取扱説明書のチルド設定・棚組み替え・ドアポケット部品一覧、公式鮮度試験ページ,チルドの温度・保存期間と、棚やドアポケットの型番別構成は、機能訴求ページだけでなく説明書の設定・部品一覧で確定できる。
mitsubishi,三菱電機,MR-MZ54M,mitsubishi-mrmz54m,refrigeration,4. 冷蔵機能,fridge-other,その他,低,MITSUBISHI 冷蔵庫総合カタログ 2025-05,5–6・公式仕様ページ,確認済み一次資料に型番単位の明記なし,取扱説明書のチルド設定・棚組み替え・ドアポケット部品一覧、公式鮮度試験ページ,チルドの温度・保存期間と、棚やドアポケットの型番別構成は、機能訴求ページだけでなく説明書の設定・部品一覧で確定できる。
mitsubishi,三菱電機,MR-MZ54M,mitsubishi-mrmz54m,freezing,5. 冷凍機能,freezer-other,その他,低,MITSUBISHI 冷蔵庫総合カタログ 2025-05,5–6・公式仕様ページ,確認済み一次資料に型番単位の明記なし,型番別の冷凍・製氷機能比較表、冷凍室断面図、取扱説明書の運転モード一覧,特殊冷凍、小冷凍室、霜対策、収納段数、独立製氷室は別項目なので、型番別比較表と室構成図の両方が必要。
mitsubishi,三菱電機,MR-MZ54M,mitsubishi-mrmz54m,smart,9. スマホ連携・IoT,iot-food,食材管理・庫内確認,低,MITSUBISHI 冷蔵庫総合カタログ 2025-05,5–6・公式仕様ページ,確認済み一次資料に型番単位の明記なし,メーカー公式アプリ対応機種一覧、ネットワーク設定ガイド、アプリ機能一覧,Wi-Fi搭載とアプリ対応、食材管理、通知、AIは別項目なので、アプリの対応型番表と機能対応表の両方が必要。
mitsubishi,三菱電機,MR-MZ54N,mitsubishi-mrmz54n,refrigeration,4. 冷蔵機能,door-pocket,ドアポケット,低,MITSUBISHI 冷蔵庫総合カタログ 2026-01,5–6,確認済み一次資料に型番単位の明記なし,取扱説明書のチルド設定・棚組み替え・ドアポケット部品一覧、公式鮮度試験ページ,チルドの温度・保存期間と、棚やドアポケットの型番別構成は、機能訴求ページだけでなく説明書の設定・部品一覧で確定できる。
mitsubishi,三菱電機,MR-MZ54N,mitsubishi-mrmz54n,refrigeration,4. 冷蔵機能,fridge-other,その他,低,MITSUBISHI 冷蔵庫総合カタログ 2026-01,5–6,確認済み一次資料に型番単位の明記なし,取扱説明書のチルド設定・棚組み替え・ドアポケット部品一覧、公式鮮度試験ページ,チルドの温度・保存期間と、棚やドアポケットの型番別構成は、機能訴求ページだけでなく説明書の設定・部品一覧で確定できる。
mitsubishi,三菱電機,MR-MZ54N,mitsubishi-mrmz54n,freezing,5. 冷凍機能,freezer-other,その他,低,MITSUBISHI 冷蔵庫総合カタログ 2026-01,5–6,確認済み一次資料に型番単位の明記なし,型番別の冷凍・製氷機能比較表、冷凍室断面図、取扱説明書の運転モード一覧,特殊冷凍、小冷凍室、霜対策、収納段数、独立製氷室は別項目なので、型番別比較表と室構成図の両方が必要。
mitsubishi,三菱電機,MR-MZ54N,mitsubishi-mrmz54n,smart,9. スマホ連携・IoT,iot-food,食材管理・庫内確認,低,MITSUBISHI 冷蔵庫総合カタログ 2026-01,5–6,確認済み一次資料に型番単位の明記なし,メーカー公式アプリ対応機種一覧、ネットワーク設定ガイド、アプリ機能一覧,Wi-Fi搭載とアプリ対応、食材管理、通知、AIは別項目なので、アプリの対応型番表と機能対応表の両方が必要。
mitsubishi,三菱電機,MR-JW50M,mitsubishi-mrjw50m,basic,1. 基本情報,colors,カラー,中,MITSUBISHI 冷蔵庫総合カタログ 2025-05,5–6・公式仕様ページ,確認済み一次資料に型番単位の明記なし,当該年式の公式商品ページ（アーカイブを含む）または色記号入り価格表,色名・発売月・シリーズ呼称は、総合カタログより個別商品ページや販売店向け価格表の方が型番単位で明記される可能性が高い。
mitsubishi,三菱電機,MR-JW50M,mitsubishi-mrjw50m,refrigeration,4. 冷蔵機能,door-pocket,ドアポケット,低,MITSUBISHI 冷蔵庫総合カタログ 2025-05,5–6・公式仕様ページ,確認済み一次資料に型番単位の明記なし,取扱説明書のチルド設定・棚組み替え・ドアポケット部品一覧、公式鮮度試験ページ,チルドの温度・保存期間と、棚やドアポケットの型番別構成は、機能訴求ページだけでなく説明書の設定・部品一覧で確定できる。
mitsubishi,三菱電機,MR-JW50M,mitsubishi-mrjw50m,refrigeration,4. 冷蔵機能,fridge-other,その他,低,MITSUBISHI 冷蔵庫総合カタログ 2025-05,5–6・公式仕様ページ,確認済み一次資料に型番単位の明記なし,取扱説明書のチルド設定・棚組み替え・ドアポケット部品一覧、公式鮮度試験ページ,チルドの温度・保存期間と、棚やドアポケットの型番別構成は、機能訴求ページだけでなく説明書の設定・部品一覧で確定できる。
mitsubishi,三菱電機,MR-JW50M,mitsubishi-mrjw50m,freezing,5. 冷凍機能,freezer-other,その他,低,MITSUBISHI 冷蔵庫総合カタログ 2025-05,5–6・公式仕様ページ,確認済み一次資料に型番単位の明記なし,型番別の冷凍・製氷機能比較表、冷凍室断面図、取扱説明書の運転モード一覧,特殊冷凍、小冷凍室、霜対策、収納段数、独立製氷室は別項目なので、型番別比較表と室構成図の両方が必要。
mitsubishi,三菱電機,MR-JW50M,mitsubishi-mrjw50m,smart,9. スマホ連携・IoT,iot-connectivity,通信・対応アプリ,低,MITSUBISHI 冷蔵庫総合カタログ 2025-05,5–6・公式仕様ページ,確認済み一次資料に型番単位の明記なし,メーカー公式アプリ対応機種一覧、ネットワーク設定ガイド、アプリ機能一覧,Wi-Fi搭載とアプリ対応、食材管理、通知、AIは別項目なので、アプリの対応型番表と機能対応表の両方が必要。
mitsubishi,三菱電機,MR-JW50M,mitsubishi-mrjw50m,smart,9. スマホ連携・IoT,iot-food,食材管理・庫内確認,低,MITSUBISHI 冷蔵庫総合カタログ 2025-05,5–6・公式仕様ページ,確認済み一次資料に型番単位の明記なし,メーカー公式アプリ対応機種一覧、ネットワーク設定ガイド、アプリ機能一覧,Wi-Fi搭載とアプリ対応、食材管理、通知、AIは別項目なので、アプリの対応型番表と機能対応表の両方が必要。
mitsubishi,三菱電機,MR-JW50M,mitsubishi-mrjw50m,smart,9. スマホ連携・IoT,iot-monitoring,通知・見守り・遠隔操作,低,MITSUBISHI 冷蔵庫総合カタログ 2025-05,5–6・公式仕様ページ,確認済み一次資料に型番単位の明記なし,メーカー公式アプリ対応機種一覧、ネットワーク設定ガイド、アプリ機能一覧,Wi-Fi搭載とアプリ対応、食材管理、通知、AIは別項目なので、アプリの対応型番表と機能対応表の両方が必要。
mitsubishi,三菱電機,MR-JW50N,mitsubishi-mrjw50n,refrigeration,4. 冷蔵機能,door-pocket,ドアポケット,低,MITSUBISHI 冷蔵庫総合カタログ 2026-01,5–6,確認済み一次資料に型番単位の明記なし,取扱説明書のチルド設定・棚組み替え・ドアポケット部品一覧、公式鮮度試験ページ,チルドの温度・保存期間と、棚やドアポケットの型番別構成は、機能訴求ページだけでなく説明書の設定・部品一覧で確定できる。
mitsubishi,三菱電機,MR-JW50N,mitsubishi-mrjw50n,refrigeration,4. 冷蔵機能,fridge-other,その他,低,MITSUBISHI 冷蔵庫総合カタログ 2026-01,5–6,確認済み一次資料に型番単位の明記なし,取扱説明書のチルド設定・棚組み替え・ドアポケット部品一覧、公式鮮度試験ページ,チルドの温度・保存期間と、棚やドアポケットの型番別構成は、機能訴求ページだけでなく説明書の設定・部品一覧で確定できる。
mitsubishi,三菱電機,MR-JW50N,mitsubishi-mrjw50n,freezing,5. 冷凍機能,freezer-other,その他,低,MITSUBISHI 冷蔵庫総合カタログ 2026-01,5–6,確認済み一次資料に型番単位の明記なし,型番別の冷凍・製氷機能比較表、冷凍室断面図、取扱説明書の運転モード一覧,特殊冷凍、小冷凍室、霜対策、収納段数、独立製氷室は別項目なので、型番別比較表と室構成図の両方が必要。
mitsubishi,三菱電機,MR-JW50N,mitsubishi-mrjw50n,smart,9. スマホ連携・IoT,iot-connectivity,通信・対応アプリ,低,MITSUBISHI 冷蔵庫総合カタログ 2026-01,5–6,確認済み一次資料に型番単位の明記なし,メーカー公式アプリ対応機種一覧、ネットワーク設定ガイド、アプリ機能一覧,Wi-Fi搭載とアプリ対応、食材管理、通知、AIは別項目なので、アプリの対応型番表と機能対応表の両方が必要。
mitsubishi,三菱電機,MR-JW50N,mitsubishi-mrjw50n,smart,9. スマホ連携・IoT,iot-food,食材管理・庫内確認,低,MITSUBISHI 冷蔵庫総合カタログ 2026-01,5–6,確認済み一次資料に型番単位の明記なし,メーカー公式アプリ対応機種一覧、ネットワーク設定ガイド、アプリ機能一覧,Wi-Fi搭載とアプリ対応、食材管理、通知、AIは別項目なので、アプリの対応型番表と機能対応表の両方が必要。
mitsubishi,三菱電機,MR-JW50N,mitsubishi-mrjw50n,smart,9. スマホ連携・IoT,iot-monitoring,通知・見守り・遠隔操作,低,MITSUBISHI 冷蔵庫総合カタログ 2026-01,5–6,確認済み一次資料に型番単位の明記なし,メーカー公式アプリ対応機種一覧、ネットワーク設定ガイド、アプリ機能一覧,Wi-Fi搭載とアプリ対応、食材管理、通知、AIは別項目なので、アプリの対応型番表と機能対応表の両方が必要。
mitsubishi,三菱電機,MR-WZ50M,mitsubishi-mrwz50m,basic,1. 基本情報,colors,カラー,中,MITSUBISHI 冷蔵庫総合カタログ 2025-05,5–6・公式仕様ページ,確認済み一次資料に型番単位の明記なし,当該年式の公式商品ページ（アーカイブを含む）または色記号入り価格表,色名・発売月・シリーズ呼称は、総合カタログより個別商品ページや販売店向け価格表の方が型番単位で明記される可能性が高い。
mitsubishi,三菱電機,MR-WZ50M,mitsubishi-mrwz50m,refrigeration,4. 冷蔵機能,door-pocket,ドアポケット,低,MITSUBISHI 冷蔵庫総合カタログ 2025-05,5–6・公式仕様ページ,確認済み一次資料に型番単位の明記なし,取扱説明書のチルド設定・棚組み替え・ドアポケット部品一覧、公式鮮度試験ページ,チルドの温度・保存期間と、棚やドアポケットの型番別構成は、機能訴求ページだけでなく説明書の設定・部品一覧で確定できる。
mitsubishi,三菱電機,MR-WZ50M,mitsubishi-mrwz50m,refrigeration,4. 冷蔵機能,fridge-other,その他,低,MITSUBISHI 冷蔵庫総合カタログ 2025-05,5–6・公式仕様ページ,確認済み一次資料に型番単位の明記なし,取扱説明書のチルド設定・棚組み替え・ドアポケット部品一覧、公式鮮度試験ページ,チルドの温度・保存期間と、棚やドアポケットの型番別構成は、機能訴求ページだけでなく説明書の設定・部品一覧で確定できる。
mitsubishi,三菱電機,MR-WZ50M,mitsubishi-mrwz50m,freezing,5. 冷凍機能,freezer-other,その他,低,MITSUBISHI 冷蔵庫総合カタログ 2025-05,5–6・公式仕様ページ,確認済み一次資料に型番単位の明記なし,型番別の冷凍・製氷機能比較表、冷凍室断面図、取扱説明書の運転モード一覧,特殊冷凍、小冷凍室、霜対策、収納段数、独立製氷室は別項目なので、型番別比較表と室構成図の両方が必要。
mitsubishi,三菱電機,MR-WZ50M,mitsubishi-mrwz50m,smart,9. スマホ連携・IoT,iot-food,食材管理・庫内確認,低,MITSUBISHI 冷蔵庫総合カタログ 2025-05,5–6・公式仕様ページ,確認済み一次資料に型番単位の明記なし,メーカー公式アプリ対応機種一覧、ネットワーク設定ガイド、アプリ機能一覧,Wi-Fi搭載とアプリ対応、食材管理、通知、AIは別項目なので、アプリの対応型番表と機能対応表の両方が必要。
